Date,Open,High,Low,Close,Adj Close,Volume
9/17/2021,1758.80,1763.00,1749.40,1749.40,1749.40,581.00
9/16/2021,1792.90,1792.90,1743.90,1754.60,1754.60,1645.00
9/15/2021,1803.70,1803.70,1792.40,1792.40,1792.40,59.00
9/14/2021,1791.40,1806.20,1783.00,1804.70,1804.70,764.00
9/13/2021,1789.80,1796.00,1784.00,1792.00,1792.00,533.00
9/9/2021,1798.70,1798.70,1787.90,1797.40,1797.40,49.00
9/8/2021,1781.70,1790.70,1781.70,1790.70,1790.70,69.00
9/7/2021,1825.70,1825.70,1792.70,1795.90,1795.90,48.00
9/3/2021,1820.90,1833.90,1818.90,1830.90,1830.90,53.00
9/2/2021,1813.20,1813.90,1806.80,1808.70,1808.70,26.00
9/1/2021,1813.50,1815.90,1809.50,1813.10,1813.10,114.00
8/31/2021,1815.90,1815.90,1801.10,1815.00,1815.00,82.00
8/30/2021,1818.20,1820.30,1807.80,1809.00,1809.00,684.00
8/27/2021,1803.40,1816.60,1803.10,1816.60,1816.60,1219.00
8/26/2021,1787.40,1792.20,1781.00,1792.20,1792.20,61.00
8/25/2021,1792.00,1792.90,1784.00,1788.20,1788.20,812.00
8/24/2021,1801.00,1805.60,1801.00,1805.60,1805.60,22.00
8/23/2021,1776.80,1804.80,1776.80,1803.20,1803.20,32.00
8/20/2021,1784.10,1787.50,1778.20,1781.00,1781.00,235.00
8/19/2021,1780.00,1789.30,1775.50,1780.20,1780.20,245.00
8/18/2021,1787.80,1791.50,1779.00,1781.60,1781.60,263.00
8/17/2021,1787.70,1794.20,1780.00,1785.00,1785.00,200.00
8/16/2021,1776.90,1787.80,1771.90,1786.90,1786.90,219.00
8/13/2021,1758.30,1777.30,1757.40,1775.20,1775.20,436.00
8/12/2021,1749.70,1752.40,1745.50,1749.00,1749.00,739.00
8/11/2021,1727.30,1752.20,1727.30,1750.40,1750.40,542.00
8/10/2021,1728.60,1735.20,1720.10,1728.80,1728.80,1363.00
8/9/2021,1753.50,1753.80,1692.60,1723.40,1723.40,1621.00
8/6/2021,1799.80,1800.10,1758.40,1760.00,1760.00,859.00
8/5/2021,1810.80,1813.70,1796.00,1805.10,1805.10,588.00
8/4/2021,1809.30,1831.30,1806.30,1810.50,1810.50,2860.00
8/3/2021,1812.30,1813.50,1806.00,1810.10,1810.10,3341.00
8/2/2021,1812.40,1818.70,1804.80,1818.10,1818.10,1334.00
7/30/2021,1828.00,1830.50,1808.90,1812.60,1812.60,3100.00
7/29/2021,1806.60,1832.60,1806.10,1831.20,1831.20,30496.00
7/28/2021,1799.50,1799.50,1799.50,1799.50,1799.50,209783.00
7/27/2021,1803.70,1803.70,1799.50,1799.50,1799.50,1.00
7/26/2021,1802.50,1802.50,1797.20,1798.70,1798.70,17.00
7/23/2021,1800.00,1801.40,1800.00,1801.40,1801.40,1.00
7/22/2021,1793.60,1805.00,1793.60,1805.00,1805.00,2.00
7/21/2021,1807.00,1807.00,1800.00,1802.90,1802.90,135.00
7/20/2021,1812.90,1824.00,1810.90,1810.90,1810.90,128.00
7/19/2021,1803.30,1813.40,1803.30,1808.70,1808.70,33.00
7/16/2021,1830.10,1831.40,1814.50,1814.50,1814.50,78.00
7/15/2021,1831.60,1833.00,1823.40,1828.40,1828.40,99.00
7/14/2021,1813.10,1829.00,1813.10,1824.30,1824.30,707.00
7/13/2021,1808.10,1812.00,1800.60,1809.40,1809.40,78.00
7/12/2021,1802.60,1805.50,1799.50,1805.50,1805.50,147.00
7/9/2021,1803.60,1810.10,1798.80,1810.00,1810.00,218.00
7/8/2021,1797.00,1818.50,1797.00,1799.60,1799.60,148.00
7/7/2021,1798.70,1808.40,1797.20,1801.50,1801.50,244.00
7/6/2021,1786.70,1809.80,1786.70,1793.50,1793.50,332.00
7/2/2021,1778.70,1787.90,1778.30,1782.60,1782.60,23.00
7/1/2021,1775.70,1781.20,1768.80,1775.90,1775.90,44.00
6/30/2021,1761.10,1770.80,1759.20,1770.80,1770.80,51.00
6/29/2021,1776.80,1777.10,1752.10,1762.80,1762.80,419.00
6/28/2021,1779.60,1779.60,1779.60,1779.60,1779.60,888.00
6/25/2021,1777.70,1788.00,1775.20,1776.60,1776.60,35.00
6/24/2021,1778.90,1786.40,1775.60,1775.60,1775.60,78.00
6/23/2021,1780.70,1793.20,1780.60,1782.30,1782.30,136.00
6/22/2021,1783.40,1786.90,1775.90,1776.30,1776.30,101.00
6/21/2021,1768.80,1785.20,1766.80,1781.80,1781.80,38.00
6/18/2021,1775.70,1792.40,1767.90,1767.90,1767.90,354.00
6/17/2021,1811.80,1823.30,1769.60,1773.80,1773.80,1135.00
6/16/2021,1859.40,1860.10,1809.20,1859.50,1859.50,117.00
6/15/2021,1866.40,1867.20,1854.40,1854.50,1854.50,78.00
6/14/2021,1866.20,1866.60,1846.50,1864.00,1864.00,41.00
6/11/2021,1900.90,1902.30,1875.20,1877.40,1877.40,349.00
6/10/2021,1887.70,1899.80,1871.50,1894.20,1894.20,186.00
6/9/2021,1894.90,1897.70,1889.20,1893.20,1893.20,148.00
6/8/2021,1896.50,1902.90,1890.00,1892.20,1892.20,930.00
6/7/2021,1890.50,1899.70,1883.20,1896.80,1896.80,87.00
6/4/2021,1869.30,1895.50,1854.00,1889.80,1889.80,367.00
6/3/2021,1908.80,1908.80,1865.00,1871.20,1871.20,1021.00
6/2/2021,1899.20,1908.80,1896.00,1907.50,1907.50,1267.00
6/1/2021,1905.10,1916.20,1892.80,1902.90,1902.90,640.00
5/28/2021,1897.50,1905.40,1881.90,1902.50,1902.50,2415.00
5/27/2021,1896.80,1903.90,1888.20,1895.70,1895.70,35794.00
5/26/2021,1901.30,1901.30,1901.30,1901.30,1901.30,170526.00
5/25/2021,1882.50,1898.10,1882.50,1898.10,1898.10,56.00
5/24/2021,1882.10,1884.60,1882.10,1884.60,1884.60,39.00
5/21/2021,1872.10,1876.70,1872.10,1876.70,1876.70,5.00
5/20/2021,1865.50,1885.00,1864.80,1881.80,1881.80,85.00
5/19/2021,1866.40,1884.90,1863.60,1881.30,1881.30,348.00
5/18/2021,1870.50,1870.50,1867.80,1867.80,1867.80,3.00
5/17/2021,1849.90,1867.50,1847.20,1867.50,1867.50,13.00
5/14/2021,1824.50,1842.90,1824.50,1837.90,1837.90,41.00
5/13/2021,1814.70,1826.80,1814.10,1823.80,1823.80,100.00
5/12/2021,1825.20,1825.20,1821.70,1822.60,1822.60,3.00
5/11/2021,1837.20,1838.10,1831.60,1835.90,1835.90,420.00
5/10/2021,1835.60,1845.60,1835.40,1837.50,1837.50,13.00
5/7/2021,1842.90,1842.90,1831.10,1831.10,1831.10,2.00
5/6/2021,1788.90,1815.50,1787.60,1815.50,1815.50,13.00
5/5/2021,1781.50,1784.10,1779.20,1784.10,1784.10,57.00
5/4/2021,1788.20,1788.50,1774.80,1775.80,1775.80,182.00
5/3/2021,1788.50,1793.00,1788.50,1791.40,1791.40,18.00
4/30/2021,1771.80,1771.80,1763.90,1767.30,1767.30,18.00
4/29/2021,1781.00,1789.00,1758.60,1768.10,1768.10,196.00
4/28/2021,1768.20,1774.00,1764.60,1773.20,1773.20,756.00
4/27/2021,1780.00,1782.00,1777.70,1778.00,1778.00,117.00
4/26/2021,1778.00,1779.70,1770.80,1779.20,1779.20,549.00
4/23/2021,1786.10,1794.50,1772.00,1777.00,1777.00,332.00
4/22/2021,1794.20,1794.20,1779.50,1781.20,1781.20,159.00
4/21/2021,1783.00,1794.10,1777.70,1792.30,1792.30,250.00
4/20/2021,1769.30,1777.30,1765.50,1777.30,1777.30,1464.00
4/19/2021,1782.10,1788.50,1769.40,1769.40,1769.40,144.00
4/16/2021,1770.40,1779.50,1770.10,1779.00,1779.00,625.00
4/15/2021,1740.10,1767.90,1740.10,1765.40,1765.40,368.00
4/14/2021,1741.30,1745.90,1732.70,1734.90,1734.90,1037.00
4/13/2021,1733.80,1746.90,1722.10,1746.20,1746.20,367.00
4/12/2021,1740.80,1740.80,1726.70,1731.20,1731.20,40.00
4/9/2021,1750.80,1750.80,1733.30,1743.30,1743.30,484.00
4/8/2021,1736.00,1758.00,1734.60,1756.80,1756.80,1298.00
4/7/2021,1742.70,1742.70,1733.70,1740.10,1740.10,557.00
4/6/2021,1726.90,1744.80,1726.90,1741.50,1741.50,890.00
4/5/2021,1727.90,1729.70,1721.90,1727.00,1727.00,275.00
4/1/2021,1706.80,1728.80,1706.40,1726.50,1726.50,720.00
3/31/2021,1683.70,1713.80,1676.50,1713.80,1713.80,762.00
3/30/2021,1711.00,1712.60,1676.50,1683.90,1683.90,25316.00
3/29/2021,1712.10,1712.10,1712.10,1712.10,1712.10,135457.00
3/26/2021,1721.30,1732.20,1721.30,1732.20,1732.20,33.00
3/25/2021,1732.70,1733.20,1724.50,1724.90,1724.90,15.00
3/24/2021,1727.50,1732.90,1727.50,1732.90,1732.90,26.00
3/23/2021,1724.70,1724.70,1724.70,1724.70,1724.70,6.00
3/22/2021,1737.80,1737.80,1737.80,1737.80,1737.80,51.00
3/19/2021,1742.20,1742.20,1733.60,1741.40,1741.40,13.00
3/18/2021,1745.80,1750.30,1721.80,1732.20,1732.20,138.00
3/17/2021,1735.30,1750.10,1725.60,1726.80,1726.80,488.00
3/16/2021,1732.30,1733.90,1726.00,1730.60,1730.60,729.00
3/15/2021,1729.50,1731.90,1722.80,1728.90,1728.90,147.00
3/12/2021,1715.90,1722.50,1699.00,1719.50,1719.50,80.00
3/11/2021,1725.60,1737.50,1720.20,1722.30,1722.30,18.00
3/10/2021,1713.60,1722.90,1711.00,1721.50,1721.50,412.00
3/9/2021,1686.20,1717.50,1685.20,1716.60,1716.60,335.00
3/8/2021,1704.70,1705.40,1673.70,1677.70,1677.70,1290.00
3/5/2021,1690.60,1701.00,1685.00,1698.00,1698.00,302.00
3/4/2021,1706.50,1717.40,1700.20,1700.20,1700.20,521.00
3/3/2021,1730.00,1732.40,1703.50,1715.30,1715.30,501.00
3/2/2021,1709.40,1733.10,1708.70,1733.10,1733.10,867.00
3/1/2021,1737.10,1747.00,1720.30,1722.50,1722.50,407.00
2/26/2021,1768.10,1768.20,1718.80,1728.10,1728.10,1593.00
2/25/2021,1801.50,1802.00,1766.70,1774.40,1774.40,1049.00
2/24/2021,1805.80,1805.80,1796.40,1796.40,1796.40,1500.00
2/23/2021,1809.60,1811.30,1796.40,1804.40,1804.40,569.00
2/22/2021,1784.00,1807.80,1784.00,1806.70,1806.70,165.00
2/19/2021,1764.30,1787.60,1764.30,1775.80,1775.80,118.00
2/18/2021,1776.10,1784.60,1766.00,1773.40,1773.40,587.00
2/17/2021,1785.80,1789.70,1768.80,1771.10,1771.10,614.00
2/16/2021,1820.90,1823.40,1787.30,1797.20,1797.20,1141.00
2/12/2021,1825.00,1827.50,1809.20,1821.60,1821.60,259.00
2/11/2021,1840.50,1845.00,1820.90,1824.90,1824.90,602.00
2/10/2021,1842.60,1851.10,1837.00,1840.60,1840.60,543.00
2/9/2021,1841.90,1843.30,1830.70,1835.30,1835.30,184.00
2/8/2021,1816.30,1836.70,1809.00,1831.90,1831.90,254.00
2/5/2021,1794.30,1813.50,1790.90,1810.90,1810.90,1278.00
2/4/2021,1832.20,1832.20,1782.80,1788.90,1788.90,2375.00
2/3/2021,1834.80,1842.40,1829.80,1832.20,1832.20,1195.00
2/2/2021,1859.60,1861.30,1827.60,1830.50,1830.50,1293.00
2/1/2021,1866.60,1871.90,1850.00,1860.80,1860.80,1494.00
1/29/2021,1842.00,1876.00,1838.70,1847.30,1847.30,1634.00
1/28/2021,1843.40,1862.90,1831.50,1837.90,1837.90,27283.00
1/27/2021,1844.90,1844.90,1844.90,1844.90,1844.90,195540.00
1/26/2021,1855.80,1855.80,1850.70,1850.70,1850.70,59.00
1/25/2021,1864.70,1864.70,1851.80,1854.90,1854.90,26.00
1/22/2021,1854.90,1855.70,1852.70,1855.70,1855.70,8.00
1/21/2021,1865.30,1868.00,1865.30,1865.30,1865.30,6.00
1/20/2021,1847.80,1866.60,1844.40,1865.90,1865.90,16.00
1/19/2021,1802.00,1842.90,1802.00,1839.50,1839.50,13.00
1/15/2021,1829.40,1829.40,1825.00,1829.30,1829.30,31.00
1/14/2021,1836.70,1850.70,1836.70,1850.30,1850.30,149.00
1/13/2021,1858.00,1858.60,1853.60,1853.60,1853.60,189.00
1/12/2021,1849.00,1859.70,1839.40,1842.90,1842.90,176.00
1/11/2021,1826.50,1849.60,1826.50,1849.60,1849.60,20.00
1/8/2021,1908.00,1908.00,1834.10,1834.10,1834.10,60.00
1/7/2021,1922.60,1926.70,1912.00,1912.30,1912.30,122.00
1/6/2021,1952.00,1959.90,1901.50,1906.90,1906.90,331.00
1/5/2021,1941.70,1952.70,1941.30,1952.70,1952.70,113.00
1/4/2021,1912.20,1945.10,1912.20,1944.70,1944.70,154.00
12/31/2020,1897.00,1901.30,1892.70,1893.10,1893.10,127.00
12/30/2020,1879.90,1895.80,1877.30,1891.00,1891.00,444.00
12/29/2020,1881.30,1881.30,1879.70,1879.70,1879.70,343.00
12/28/2020,1895.50,1895.80,1873.70,1877.20,1877.20,75.00
12/24/2020,1877.30,1879.90,1875.70,1879.90,1879.90,46.00
12/23/2020,1867.00,1878.80,1864.50,1874.70,1874.70,82.00
12/22/2020,1882.20,1882.20,1861.00,1866.60,1866.60,233.00
12/21/2020,1884.80,1908.00,1869.10,1879.20,1879.20,136.00
12/18/2020,1882.40,1889.50,1882.30,1885.70,1885.70,276.00
12/17/2020,1874.20,1896.20,1874.20,1887.20,1887.20,414.00
12/16/2020,1856.50,1864.70,1850.50,1856.10,1856.10,1090.00
12/15/2020,1833.50,1853.60,1833.20,1852.30,1852.30,961.00
12/14/2020,1835.50,1835.70,1822.70,1828.70,1828.70,258.00
12/11/2020,1838.50,1846.00,1829.10,1839.80,1839.80,109.00
12/10/2020,1833.20,1849.10,1828.00,1833.60,1833.60,177.00
12/9/2020,1867.10,1867.10,1827.00,1834.60,1834.60,215.00
12/8/2020,1863.00,1875.80,1861.80,1870.80,1870.80,121.00
12/7/2020,1836.50,1866.90,1820.80,1861.80,1861.80,1427.00
12/4/2020,1840.70,1847.60,1828.20,1835.90,1835.90,1213.00
12/3/2020,1829.20,1842.00,1825.30,1836.80,1836.80,1765.00
12/2/2020,1811.30,1830.00,1807.80,1825.70,1825.70,771.00
12/1/2020,1775.00,1815.90,1774.90,1814.10,1814.10,1859.00
11/30/2020,1785.00,1787.20,1762.30,1775.70,1775.70,3145.00
11/27/2020,1806.10,1817.00,1770.70,1781.90,1781.90,71804.00
11/25/2020,1801.40,1805.70,1801.40,1805.70,1805.70,205754.00
11/24/2020,1829.30,1829.30,1799.30,1804.80,1804.80,1041.00
11/23/2020,1834.80,1837.80,1829.20,1837.80,1837.80,843.00
11/20/2020,1871.20,1872.60,1871.20,1872.60,1872.60,1900.00
11/19/2020,1865.80,1865.80,1856.00,1861.10,1861.10,59.00
11/18/2020,1873.50,1873.50,1873.50,1873.50,1873.50,152.00
11/17/2020,1888.40,1888.40,1884.50,1884.50,1884.50,59.00
11/16/2020,1874.60,1887.30,1871.00,1887.30,1887.30,6.00
11/13/2020,1877.00,1890.10,1876.80,1885.70,1885.70,240.00
11/12/2020,1869.00,1878.50,1866.60,1872.60,1872.60,220.00
11/11/2020,1878.80,1878.80,1855.50,1860.70,1860.70,222.00
11/10/2020,1879.30,1885.30,1871.20,1875.40,1875.40,276.00
11/9/2020,1955.60,1963.20,1847.10,1853.20,1853.20,745.00
11/6/2020,1940.80,1958.80,1940.80,1950.30,1950.30,304.00
11/5/2020,1901.70,1948.00,1901.70,1945.30,1945.30,135.00
11/4/2020,1893.80,1907.00,1885.30,1894.60,1894.60,782.00
11/3/2020,1891.50,1908.50,1891.50,1908.50,1908.50,712.00
11/2/2020,1872.90,1894.70,1872.90,1890.40,1890.40,190.00
10/30/2020,1862.80,1886.60,1862.80,1877.40,1877.40,725.00
10/29/2020,1876.10,1879.80,1858.80,1865.60,1865.60,240.00
10/28/2020,1870.90,1876.20,1870.90,1876.20,1876.20,277.00
10/27/2020,1904.60,1908.80,1904.40,1908.80,1908.80,176.00
10/26/2020,1895.50,1907.00,1893.50,1902.70,1902.70,242.00
10/23/2020,1899.90,1913.30,1896.20,1902.00,1902.00,287.00
10/22/2020,1924.30,1924.30,1898.20,1901.10,1901.10,899.00
10/21/2020,1913.60,1927.30,1913.60,1924.60,1924.60,1202.00
10/20/2020,1901.30,1910.40,1896.10,1910.40,1910.40,329.00
10/19/2020,1907.30,1907.80,1899.50,1906.40,1906.40,43.00
10/16/2020,1898.50,1900.80,1898.50,1900.80,1900.80,53.00
10/15/2020,1897.30,1906.30,1889.60,1903.20,1903.20,254.00
10/14/2020,1889.70,1910.80,1882.50,1901.30,1901.30,33.00
10/13/2020,1921.90,1922.20,1887.00,1888.50,1888.50,191.00
10/12/2020,1924.00,1926.50,1921.60,1922.50,1922.50,96.00
10/9/2020,1909.30,1929.10,1905.10,1919.50,1919.50,580.00
10/8/2020,1893.00,1893.00,1882.70,1888.60,1888.60,348.00
10/7/2020,1874.10,1889.80,1873.10,1883.60,1883.60,50.00
10/6/2020,1906.60,1918.00,1874.40,1901.10,1901.10,968.00
10/5/2020,1898.90,1915.60,1884.70,1912.50,1912.50,1360.00
10/2/2020,1893.90,1913.00,1893.90,1900.20,1900.20,530.00
10/1/2020,1884.10,1909.60,1882.50,1908.40,1908.40,730.00
9/30/2020,1893.00,1899.70,1879.80,1887.50,1887.50,600.00
9/29/2020,1876.50,1895.40,1872.40,1894.30,1894.30,3283.00
9/28/2020,1872.80,1872.80,1872.80,1872.80,1872.80,10455.00
9/25/2020,1856.30,1857.70,1856.30,1857.70,1857.70,4.00
9/24/2020,1851.50,1868.30,1851.50,1868.30,1868.30,365.00
9/23/2020,1875.50,1875.50,1859.90,1859.90,1859.90,5.00
9/22/2020,1913.10,1913.10,1898.60,1898.60,1898.60,331.00
9/21/2020,1946.20,1946.20,1883.40,1901.20,1901.20,52.00
9/18/2020,1950.50,1952.10,1949.00,1952.10,1952.10,38.00
9/17/2020,1939.00,1946.00,1933.70,1940.00,1940.00,67.00
9/16/2020,1961.30,1961.40,1956.70,1960.20,1960.20,124.00
9/15/2020,1955.80,1968.50,1955.80,1956.30,1956.30,74.00
9/14/2020,1946.30,1953.10,1943.00,1953.10,1953.10,55.00
9/11/2020,1944.00,1949.50,1937.80,1937.80,1937.80,73.00
9/10/2020,1944.10,1962.70,1944.10,1954.20,1954.20,722.00
9/9/2020,1926.90,1946.20,1924.60,1944.70,1944.70,219.00
9/8/2020,1930.90,1937.90,1903.10,1933.00,1933.00,271.00
9/4/2020,1927.90,1939.70,1917.70,1923.90,1923.90,607.00
9/3/2020,1937.10,1938.80,1923.00,1927.60,1927.60,179.00
9/2/2020,1967.30,1967.30,1934.40,1934.40,1934.40,71.00
9/1/2020,1961.70,1986.30,1961.70,1968.20,1968.20,186.00
8/31/2020,1970.00,1971.30,1953.30,1967.60,1967.60,158.00
8/28/2020,1927.10,1971.30,1922.50,1964.60,1964.60,778.00
8/27/2020,1948.90,1972.50,1921.60,1921.60,1921.60,2303.00
8/26/2020,1909.70,1950.80,1909.70,1940.70,1940.70,287.00
8/25/2020,1927.50,1928.50,1911.80,1911.80,1911.80,176.00
8/24/2020,1930.20,1940.00,1922.20,1927.70,1927.70,85.00
8/21/2020,1941.00,1945.00,1908.90,1934.60,1934.60,184.00
8/20/2020,1941.20,1948.30,1922.30,1933.80,1933.80,106.00
8/19/2020,1980.00,1980.00,1938.70,1958.70,1958.70,347.00
8/18/2020,2001.10,2002.80,1972.10,1999.40,1999.40,92.00
8/17/2020,1949.60,1985.00,1949.60,1985.00,1985.00,97.00
8/14/2020,1938.70,1947.40,1937.00,1937.00,1937.00,201.00
8/13/2020,1921.50,1957.40,1916.90,1956.70,1956.70,71.00
8/12/2020,1923.00,1946.60,1871.60,1934.90,1934.90,404.00
8/11/2020,2012.40,2016.00,1904.00,1932.60,1932.60,971.00
8/10/2020,2026.40,2043.80,2017.50,2024.40,2024.40,233.00
8/7/2020,2040.10,2055.00,2009.60,2010.10,2010.10,808.00
8/6/2020,2045.50,2063.00,2040.00,2051.50,2051.50,294.00
8/5/2020,2024.00,2050.20,2011.00,2031.10,2031.10,1422.00
8/4/2020,1971.00,2016.20,1968.80,2001.20,2001.20,2010.00
8/3/2020,1984.30,1984.30,1955.50,1966.00,1966.00,683.00
7/31/2020,1948.60,1981.10,1948.00,1962.80,1962.80,2914.00
7/30/2020,1963.40,1965.10,1930.00,1942.30,1942.30,28853.00
7/29/2020,1953.20,1953.50,1952.60,1953.50,1953.50,209835.00
7/28/2020,1931.50,1944.70,1928.60,1944.70,1944.70,825.00
7/27/2020,1901.70,1938.00,1901.50,1931.00,1931.00,364.00
7/24/2020,1884.30,1897.30,1884.30,1897.30,1897.30,474.00
7/23/2020,1868.70,1890.30,1868.50,1889.10,1889.10,133.00
7/22/2020,1858.10,1867.00,1854.70,1864.10,1864.10,213.00
7/21/2020,1822.00,1842.40,1822.00,1842.40,1842.40,117.00
7/20/2020,1807.00,1817.30,1807.00,1815.90,1815.90,89.00
7/17/2020,1798.50,1810.10,1798.50,1808.30,1808.30,24.00
7/16/2020,1810.90,1810.90,1794.30,1798.70,1798.70,146.00
7/15/2020,1806.10,1813.50,1806.10,1811.40,1811.40,167.00
7/14/2020,1791.00,1811.50,1791.00,1810.60,1810.60,339.00
7/13/2020,1805.00,1811.00,1805.00,1811.00,1811.00,164.00
7/10/2020,1805.50,1805.50,1797.70,1798.20,1798.20,236.00
7/9/2020,1816.10,1819.80,1799.20,1799.20,1799.20,396.00
7/8/2020,1801.50,1817.90,1801.50,1815.50,1815.50,209.00
7/7/2020,1789.30,1804.20,1783.30,1804.20,1804.20,751.00
7/6/2020,1788.20,1790.10,1788.20,1788.50,1788.50,172.00
7/2/2020,1773.40,1784.00,1768.70,1784.00,1784.00,215.00
7/1/2020,1793.60,1798.00,1765.80,1773.20,1773.20,331.00
6/30/2020,1777.30,1793.20,1774.40,1793.00,1793.00,986.00
6/29/2020,1779.80,1780.20,1774.30,1774.80,1774.80,584.00
6/26/2020,1766.00,1772.50,1764.70,1772.50,1772.50,640.00
6/25/2020,1761.70,1764.80,1759.80,1762.10,1762.10,207.00
6/24/2020,1778.30,1783.10,1764.50,1765.80,1765.80,961.00
6/23/2020,1755.40,1776.30,1754.20,1772.10,1772.10,666.00
6/22/2020,1755.20,1767.60,1750.50,1756.70,1756.70,1356.00
6/19/2020,1723.70,1750.70,1723.50,1745.90,1745.90,1329.00
6/18/2020,1730.50,1734.10,1717.30,1724.80,1724.80,110.00
6/17/2020,1714.70,1729.20,1714.70,1729.20,1729.20,51.00
6/16/2020,1726.30,1729.60,1722.40,1729.60,1729.60,22.00
6/15/2020,1730.00,1730.00,1703.30,1720.30,1720.30,188.00
6/12/2020,1724.90,1743.00,1724.90,1729.30,1729.30,318.00
6/11/2020,1737.20,1744.10,1720.00,1732.00,1732.00,347.00
6/10/2020,1716.10,1740.80,1711.90,1713.30,1713.30,718.00
6/9/2020,1694.60,1720.90,1692.00,1714.70,1714.70,690.00
6/8/2020,1679.10,1699.40,1675.90,1698.30,1698.30,587.00
6/5/2020,1711.80,1711.80,1668.60,1676.20,1676.20,1502.00
6/4/2020,1694.50,1718.90,1694.50,1718.90,1718.90,807.00
6/3/2020,1726.30,1726.30,1684.50,1697.80,1697.80,2755.00
6/2/2020,1743.00,1745.50,1721.80,1725.20,1725.20,741.00
6/1/2020,1740.40,1747.00,1727.10,1737.80,1737.80,871.00
5/29/2020,1718.80,1738.30,1715.10,1736.90,1736.90,1526.00
5/28/2020,1709.30,1727.80,1705.00,1713.30,1713.30,23355.00
5/27/2020,1685.60,1710.30,1685.60,1710.30,1710.30,137416.00
5/26/2020,1726.40,1726.40,1704.80,1704.80,1704.80,39.00
5/22/2020,1726.60,1734.60,1726.60,1734.60,1734.60,6.00
5/21/2020,1746.80,1746.80,1720.50,1720.50,1720.50,528.00
5/20/2020,1751.60,1752.10,1745.60,1750.60,1750.60,16.00
5/19/2020,1744.20,1749.50,1744.20,1744.20,1744.20,167.00
5/18/2020,1755.70,1770.50,1731.80,1731.80,1731.80,229.00
5/15/2020,1739.70,1753.40,1739.70,1753.40,1753.40,719.00
5/14/2020,1724.30,1743.10,1720.50,1738.10,1738.10,672.00
5/13/2020,1702.00,1721.30,1701.90,1713.90,1713.90,431.00
5/12/2020,1699.30,1713.10,1699.30,1704.40,1704.40,324.00
5/11/2020,1702.30,1704.50,1690.20,1695.30,1695.30,749.00
5/8/2020,1726.20,1728.90,1703.80,1709.90,1709.90,330.00
5/7/2020,1686.20,1721.80,1685.60,1721.80,1721.80,853.00
5/6/2020,1704.00,1704.00,1684.20,1684.20,1684.20,469.00
5/5/2020,1701.50,1704.40,1697.20,1704.40,1704.40,82.00
5/4/2020,1702.60,1709.00,1699.60,1706.90,1706.90,320.00
5/1/2020,1686.60,1701.50,1670.50,1694.50,1694.50,337.00
4/30/2020,1719.30,1719.30,1680.80,1684.20,1684.20,327.00
4/29/2020,1710.00,1713.50,1702.00,1703.40,1703.40,373.00
4/28/2020,1716.60,1716.60,1707.10,1710.50,1710.50,1255.00
4/27/2020,1731.90,1731.90,1711.90,1711.90,1711.90,169.00
4/24/2020,1744.00,1744.00,1714.50,1723.50,1723.50,221.00
4/23/2020,1734.00,1745.10,1733.30,1733.30,1733.30,482.00
4/22/2020,1696.00,1728.70,1684.80,1728.70,1728.70,453.00
4/21/2020,1697.00,1707.10,1659.90,1678.20,1678.20,666.00
4/20/2020,1686.00,1701.60,1680.00,1701.60,1701.60,106.00
4/17/2020,1715.70,1725.00,1684.90,1689.20,1689.20,223.00
4/16/2020,1731.00,1750.60,1715.00,1720.40,1720.40,162.00
4/15/2020,1739.40,1744.90,1722.70,1727.20,1727.20,642.00
4/14/2020,1756.80,1775.00,1739.50,1756.70,1756.70,675.00
4/13/2020,1722.00,1756.80,1710.70,1744.80,1744.80,696.00
4/9/2020,1662.70,1736.20,1662.70,1736.20,1736.20,825.00
4/8/2020,1669.70,1677.00,1662.50,1665.40,1665.40,747.00
4/7/2020,1695.70,1724.40,1658.00,1664.80,1664.80,1144.00
4/6/2020,1629.10,1696.70,1625.90,1677.00,1677.00,1063.00
4/3/2020,1624.50,1636.00,1619.80,1633.70,1633.70,643.00
4/2/2020,1590.90,1631.20,1586.00,1625.70,1625.70,1294.00
4/1/2020,1570.00,1600.00,1570.00,1578.20,1578.20,2158.00
3/31/2020,1618.70,1621.00,1576.00,1583.40,1583.40,2874.00
3/30/2020,1641.20,1652.80,1607.20,1622.00,1622.00,16389.00
3/27/2020,1623.90,1623.90,1623.90,1623.90,1623.90,100638.00
3/26/2020,1660.50,1660.50,1650.10,1650.10,1650.10,3.00
3/25/2020,1676.50,1676.50,1631.10,1632.30,1632.30,476.00
3/24/2020,1592.70,1685.50,1592.70,1660.20,1660.20,442.00
3/23/2020,1505.30,1567.00,1490.20,1567.00,1567.00,51.00
3/20/2020,1483.50,1484.00,1483.50,1484.00,1484.00,14.00
3/19/2020,1481.50,1491.60,1471.00,1478.60,1478.60,262.00
3/18/2020,1537.50,1542.00,1477.30,1477.30,1477.30,333.00
3/17/2020,1469.30,1537.70,1469.30,1524.90,1524.90,122.00
3/16/2020,1569.10,1569.10,1452.10,1485.90,1485.90,193.00
3/13/2020,1574.90,1589.80,1513.80,1515.70,1515.70,89.00
3/12/2020,1637.00,1647.50,1566.40,1589.30,1589.30,256.00
3/11/2020,1656.60,1666.50,1635.00,1641.40,1641.40,47.00
3/10/2020,1671.60,1674.60,1643.00,1659.10,1659.10,48.00
3/9/2020,1696.10,1701.60,1657.70,1674.50,1674.50,161.00
